file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,talking
Blade_runner_2049_360.wav,17.72959528383592,14.93215521305916,-10.284705032252576,23.151968874408833,-12.831035883084175,16.48037484071342,12.687850717671807,10.050478740296231,-30.24148151586152,-11.237726285235384,12.232582140123187,-4.63335108897705,16.628521893569353,True
Blade_runner_2049_904.wav,16.236659738909374,0.3200124712944386,-21.01330827869315,20.961618687533047,-15.05916670876188,3.6516048440567417,2.923429351182605,-0.16853273244950184,-0.34432191472707124,-5.177867885950483,-6.142180649961646,-0.5437689883122332,0.6912239987479241,True
Blade_runner_2049_516.wav,19.543852608512022,26.4546594463579,3.070620440604194,-3.705961208498806,13.918629719047878,9.031073761969466,9.46471953483709,7.241181086689609,12.874782684750183,4.214428199023266,1.8026819543249102,3.9200112666120885,4.434882712462423,True
Blade_runner_2049_171.wav,21.62656963251688,7.4687094648613845,-16.06929216988489,32.35979741647893,-33.72337525550138,25.880358419884423,6.292026607773424,-0.3440752449829827,-11.514990830368701,-18.04299373670753,-1.1059003392760645,10.989808407589797,12.37010190367133,True
Blade_runner_2049_943.wav,18.044045342943377,10.01038846962813,-13.613801908676011,22.494194890722866,-18.131742996726643,12.29955210274336,-22.421903986769294,2.183181417010362,-4.147412115789233,-14.930031015275514,2.305277843749148,7.71041241258245,-3.421862265245302,True
Blade_runner_2049_1277.wav,17.0359158992956,7.615755781704202,-13.412904091785279,20.208130556743217,-21.156034115709502,17.635335134445267,-4.37448659334822,13.443881466251938,-9.920035286145868,-1.2054934055839965,7.3924032193735885,6.408809016772183,6.660771142120142,True
Blade_runner_2049_1495.wav,17.92839955481709,0.970953496261077,-12.078102905216085,27.432462236346893,-21.880284548770945,13.50686252761196,-7.782319651543104,2.0382243802589874,0.9013918893268416,-3.495798666289989,-3.2017918480315797,-3.9177813487052227,-12.237844420431827,True
Blade_runner_2049_829.wav,18.648515301686743,-5.641779451274142,-10.86065397497309,22.21265417055053,-11.942410270417584,15.896309860400956,-10.466046258107337,-0.19575068115490477,-3.33108132504384,-13.671710326337475,-5.420021378065983,-4.651226802596868,-3.5632847042547535,True
Blade_runner_2049_1145.wav,19.233972944069553,2.239862804026351,-2.7398148235452733,7.418261780164526,-8.90220624017654,-0.59102842379144,-13.591839259185505,7.4737969038831364,-19.570235430764164,2.5946703751546902,-28.99198599049621,13.581915704098861,-13.193002240056446,True
Blade_runner_2049_1595.wav,17.568335360528064,13.19075099179425,-4.378910552670246,23.035870671425986,-11.823012720134985,11.92934508366641,20.00814770818173,16.78999140359323,-2.3876789426003353,13.090200593879272,2.2755792482293713,6.531397132170239,2.967420148185977,True
Blade_runner_2049_493.wav,19.283783252132512,8.039574981108071,-20.824221654046802,20.54941869284948,-20.427996594475417,-0.24345255316617173,-14.0796777697165,-5.0752781314085675,6.945350259975763,8.073879442591338,0.9584918562977738,-0.2949715088987083,-3.9709614739518453,True
